***************************************
*           Modello XY                *
*      Simulazione Monte Carlo        *
***************************************

Parametri simulativi:

Lato reticolo:           100
Temperatura:             1.25
Beta:                    0.8
J:                       1
Delta:                   2.5
Numero blocchi           10
Lunghezza simulazione:   100000
Fase di termalizzazione: 1000



Numero mossa   Energia    Magnetizzazione X    Magnetizzazione Y    Acc. rate
1   -9.89e+03  -369   -37.2   49468
2   -9.89e+03  -346   2.24   50
3   -9.86e+03  -328   -14.3   49
4   -9.83e+03  -291   63.5   49
5   -9.89e+03  -295   53.5   50
6   -9.97e+03  -274   37.3   49
7   -1e+04  -246   70.9   49
8   -9.89e+03  -269   53.9   48
9   -9.88e+03  -288   60.5   49
10   -9.8e+03  -205   6.3   50
11   -9.8e+03  -163   -45.4   49
12   -9.82e+03  -107   23.9   49
13   -9.83e+03  -66   21.3   49
14   -9.86e+03  88.7   12.4   49
15   -9.88e+03  71.5   51.7   50
16   -9.96e+03  125   80.8   49
17   -9.82e+03  139   43   50
18   -9.77e+03  211   -23.9   49
19   -9.7e+03  267   -35.1   50
20   -9.77e+03  198   -17.5   49
21   -9.83e+03  195   97.9   50
22   -9.83e+03  189   106   49
23   -9.89e+03  155   8.52   50
24   -9.87e+03  189   -9.94   49
25   -9.99e+03  152   -50.1   49
26   -9.95e+03  124   -55.2   48
27   -9.94e+03  179   -15.8   49
28   -9.94e+03  233   13.6   48
29   -9.96e+03  305   -18.5   49
30   -1e+04  356   -75.1   49
31   -9.94e+03  370   -111   50
32   -9.88e+03  393   -188   49
33   -9.84e+03  414   -242   49
34   -9.88e+03  476   -169   50
35   -9.88e+03  454   -191   49
36   -9.89e+03  447   -158   48
37   -9.92e+03  449   -92.1   50
38   -9.95e+03  475   -159   50
39   -9.98e+03  459   -208   48
40   -1e+04  446   -217   49
41   -1.01e+04  464   -176   49
42   -1e+04  408   -282   49
43   -9.85e+03  475   -271   49
44   -9.78e+03  479   -325   48
45   -9.89e+03  440   -261   49
46   -9.82e+03  398   -240   50
47   -9.9e+03  385   -207   49
48   -9.85e+03  359   -162   50
49   -9.75e+03  385   -79.3   50
50   -9.79e+03  381   -34.4   50
51   -9.89e+03  296   32.9   50
52   -9.91e+03  315   30.7   49
53   -9.88e+03  412   39.8   50
54   -9.85e+03  366   11.9   49
55   -9.76e+03  493   10.3   49
56   -9.75e+03  513   -5.95   50
57   -9.88e+03  494   -32.7   49
58   -9.7e+03  473   -3.01   49
59   -9.82e+03  495   -55.6   49
60   -9.84e+03  601   -32.9   49
61   -9.88e+03  645   -61.4   49
62   -9.9e+03  560   24.8   50
63   -9.96e+03  576   11.3   50
64   -9.91e+03  542   -48.2   49
65   -9.85e+03  510   -41.8   49
66   -1e+04  513   -106   49
67   -9.95e+03  545   -131   49
68   -9.88e+03  657   -84.4   48
69   -9.8e+03  703   -105   49
70   -9.74e+03  656   -91.4   49
71   -9.81e+03  625   -166   49
72   -9.74e+03  516   -194   50
73   -9.71e+03  490   -136   50
74   -9.81e+03  457   -132   50
75   -9.76e+03  455   -116   50
76   -9.8e+03  378   -195   50
77   -9.81e+03  382   -275   50
78   -9.83e+03  321   -307   49
79   -9.83e+03  323   -354   50
80   -9.77e+03  302   -438   50
81   -9.83e+03  262   -400   49
82   -9.81e+03  252   -347   49
83   -9.88e+03  252   -342   49
84   -9.96e+03  226   -439   49
