***************************************
*           Modello XY                *
*      Simulazione Monte Carlo        *
***************************************

Parametri simulativi:

Lato reticolo:           100
Temperatura:             1.5
Beta:                    0.667
J:                       1
Delta:                   3.2
Numero blocchi           10
Lunghezza simulazione:   100000
Fase di termalizzazione: 1000



Numero mossa   Energia    Magnetizzazione X    Magnetizzazione Y    Acc. rate
1   -7.94e+03  177   495   51476
2   -7.88e+03  94.9   401   50
3   -7.98e+03  133   531   51
4   -8.03e+03  56.7   538   51
5   -7.79e+03  107   447   51
6   -7.7e+03  43   565   51
7   -7.72e+03  97   551   51
8   -7.76e+03  148   447   51
9   -8.02e+03  209   397   50
10   -8.07e+03  304   372   50
11   -7.87e+03  309   349   50
12   -7.93e+03  310   291   50
13   -7.85e+03  316   211   51
14   -7.95e+03  364   266   51
15   -7.93e+03  411   225   51
16   -7.89e+03  304   150   51
17   -7.93e+03  216   213   51
18   -7.87e+03  295   225   51
19   -7.91e+03  300   161   51
20   -7.75e+03  226   176   51
21   -7.82e+03  233   217   51
22   -7.89e+03  116   259   51
23   -7.89e+03  141   182   51
24   -7.79e+03  222   147   51
25   -7.71e+03  262   122   51
26   -7.72e+03  184   159   51
27   -7.74e+03  259   180   51
28   -7.82e+03  232   134   51
29   -7.71e+03  196   158   51
30   -7.69e+03  83.6   57.7   51
31   -7.79e+03  191   111   51
32   -7.7e+03  247   162   52
33   -7.73e+03  258   198   52
34   -7.93e+03  282   316   53
35   -7.74e+03  264   418   51
36   -7.76e+03  314   358   51
37   -7.86e+03  213   434   50
38   -7.77e+03  187   411   51
39   -7.83e+03  105   411   51
40   -7.87e+03  131   376   51
41   -7.66e+03  84   251   52
42   -7.67e+03  74.1   324   51
43   -7.68e+03  54.3   425   52
44   -7.62e+03  95   454   50
45   -7.67e+03  125   388   52
46   -7.78e+03  157   332   51
47   -7.67e+03  127   295   51
48   -7.89e+03  86.4   296   51
49   -7.9e+03  111   347   51
50   -7.81e+03  89.2   272   50
51   -7.73e+03  44.7   213   51
52   -7.86e+03  138   253   51
53   -7.88e+03  117   219   50
54   -7.77e+03  160   222   51
55   -7.9e+03  46.6   315   51
56   -7.77e+03  -9.04   233   52
57   -7.84e+03  -61.3   321   51
58   -7.82e+03  -231   328   51
59   -7.79e+03  -76   322   51
60   -7.88e+03  -84.6   294   52
61   -7.68e+03  -94.9   338   51
62   -7.76e+03  -141   297   51
63   -7.66e+03  -99.5   309   51
64   -7.74e+03  -98.8   290   52
65   -7.9e+03  -104   256   51
66   -7.94e+03  -137   259   50
67   -7.79e+03  -35.9   261   51
68   -7.75e+03  -108   292   51
69   -7.84e+03  -165   248   51
70   -7.94e+03  -108   190   52
71   -7.78e+03  -144   167   50
72   -7.75e+03  -14.8   207   51
73   -7.79e+03  -59.5   199   51
74   -7.64e+03  24.8   154   52
75   -7.6e+03  11.9   138   51
76   -7.73e+03  -2.45   96.4   52
77   -7.75e+03  39.8   101   51
78   -7.79e+03  110   107   52
79   -7.79e+03  159   39   52
80   -7.79e+03  87.5   15.6   50
81   -7.67e+03  82.2   -18.6   51
82   -7.58e+03  122   -65.9   51
83   -7.58e+03  99.9   -29.7   51
84   -7.6e+03  100   -54.9   51
85   -7.64e+03  96.7   46.8   52
86   -7.74e+03  6.66   148   52
87   -7.78e+03  154   113   52
88   -7.72e+03  147   121   51
89   -7.74e+03  124   102   51
90   -7.63e+03  182   131   51
91   -7.57e+03  237   110   51
92   -7.72e+03  240   186   51
93   -7.82e+03  257   141   51
94   -7.58e+03  231   178   52
95   -7.71e+03  173   120   51
96   -7.61e+03  118   84   52
97   -7.57e+03  127   119   51
98   -7.59e+03  87.9   95.3   52
99   -7.74e+03  103   218   52
100   -7.78e+03  -50.1   258   51
101   -7.75e+03  -69.5   242   51
102   -7.8e+03  -109   288   51
103   -7.71e+03  -26.8   317   52
104   -7.66e+03  -66.6   218   51
105   -7.76e+03  -226   56.8   51
106   -7.74e+03  -240   83.5   51
107   -7.84e+03  -257   215   51
108   -7.84e+03  -208   107   50
109   -7.84e+03  -129   132   51
110   -7.65e+03  -131   150   51
111   -7.59e+03  -46   240   51
112   -7.64e+03  37   221   51
113   -7.51e+03  109   275   51
114   -7.54e+03  141   245   51
115   -7.7e+03  144   311   51
116   -7.61e+03  228   369   52
117   -7.72e+03  124   410   52
118   -7.74e+03  206   382   50
119   -7.85e+03  193   384   51
120   -7.95e+03  230   377   50
121   -7.9e+03  226   310   50
122   -7.95e+03  313   243   51
123   -7.78e+03  328   183   51
124   -7.84e+03  274   136   51
125   -7.82e+03  243   95.2   51
126   -7.75e+03  231   109   51
127   -7.72e+03  280   196   50
128   -7.82e+03  272   188   51
129   -7.82e+03  331   254   51
130   -7.95e+03  209   260   52
131   -7.85e+03  266   319   50
132   -7.88e+03  196   325   51
133   -7.78e+03  251   302   52
134   -7.87e+03  153   227   51
135   -7.95e+03  160   225   51
136   -7.89e+03  134   256   50
137   -7.86e+03  147   317   50
138   -7.69e+03  95.8   311   51
139   -7.78e+03  41.8   350   51
140   -7.63e+03  -22   345   51
141   -7.68e+03  52.5   345   52
142   -7.66e+03  -25.9   342   51
143   -7.72e+03  -1.25   382   51
144   -7.61e+03  10.6   303   52
145   -7.49e+03  -63.8   335   52
146   -7.56e+03  -86.8   296   51
