***************************************
*           Modello XY                *
*      Simulazione Monte Carlo        *
***************************************

Parametri simulativi:

Lato reticolo:           100
Temperatura:             1.5
Beta:                    0.667
J:                       1
Delta:                   3.2
Numero blocchi           10
Lunghezza simulazione:   100000
Fase di termalizzazione: 1000



Numero mossa   Energia    Magnetizzazione X    Magnetizzazione Y    Acc. rate
1   -7.86e+03  -18.5   -143   51378
2   -7.84e+03  40.6   -177   52
3   -7.91e+03  80.4   -182   51
4   -7.95e+03  95.6   -165   52
5   -7.74e+03  72.7   -18.3   51
6   -7.74e+03  192   -103   51
7   -7.69e+03  245   -145   52
8   -7.65e+03  340   -222   52
9   -7.68e+03  260   -247   52
10   -7.6e+03  219   -263   52
11   -7.54e+03  217   -219   51
12   -7.54e+03  188   -127   52
13   -7.64e+03  273   -162   51
14   -7.81e+03  174   -81.1   50
15   -7.78e+03  229   -9.56   50
16   -7.73e+03  189   86.2   51
17   -7.86e+03  190   126   51
18   -7.68e+03  125   139   52
19   -7.86e+03  174   154   51
20   -7.85e+03  76.6   157   51
21   -7.9e+03  49.5   159   50
22   -7.91e+03  58.4   75.4   51
23   -7.68e+03  61.8   73.8   51
24   -7.7e+03  53.5   74.3   52
25   -7.68e+03  30.8   46.2   51
26   -7.58e+03  148   31.3   51
27   -7.53e+03  146   66   52
28   -7.66e+03  119   217   51
29   -7.74e+03  224   171   51
30   -7.55e+03  227   64.4   52
31   -7.65e+03  217   28.1   51
32   -7.7e+03  197   77   52
33   -7.59e+03  123   -87.6   51
34   -7.63e+03  219   -43.7   51
35   -7.61e+03  210   -133   51
36   -7.51e+03  211   -140   51
37   -7.62e+03  217   -133   51
38   -7.61e+03  163   -148   51
39   -7.55e+03  136   -163   51
40   -7.56e+03  132   -202   51
41   -7.5e+03  163   -266   52
42   -7.47e+03  108   -192   51
43   -7.6e+03  68.4   -174   53
44   -7.73e+03  150   -144   51
45   -7.64e+03  85   -58.7   51
46   -7.64e+03  110   52.6   51
47   -7.55e+03  191   144   52
48   -7.65e+03  295   214   51
49   -7.66e+03  281   177   51
50   -7.69e+03  252   256   52
51   -7.78e+03  386   223   51
52   -7.86e+03  211   180   51
53   -7.86e+03  185   233   52
54   -7.86e+03  173   241   51
55   -7.89e+03  252   169   52
56   -7.98e+03  320   245   50
57   -8e+03  311   191   51
58   -8.01e+03  336   238   51
59   -7.95e+03  327   173   50
60   -8.02e+03  340   158   50
61   -8e+03  318   238   51
62   -7.89e+03  254   149   51
63   -7.89e+03  225   103   51
64   -8.02e+03  243   83.4   51
65   -7.98e+03  179   55   51
66   -8.08e+03  234   49.1   50
67   -8.04e+03  192   -0.803   51
68   -7.93e+03  91   91.1   50
69   -7.94e+03  43.3   85.1   52
70   -7.99e+03  7.92   161   51
71   -7.86e+03  -97.6   95.5   50
72   -8e+03  -51.3   120   50
73   -8.03e+03  156   15.2   50
74   -7.94e+03  188   -0.989   51
