***************************************
*           Modello XY                *
*      Simulazione Monte Carlo        *
***************************************

Parametri simulativi:

Lato reticolo:           100
Temperatura:             1.5
Beta:                    0.667
J:                       1
Delta:                   3.2
Numero blocchi           10
Lunghezza simulazione:   100000
Fase di termalizzazione: 1000



Numero mossa   Energia    Magnetizzazione X    Magnetizzazione Y    Acc. rate
1   -7.73e+03  84   -32   51361
2   -7.75e+03  22.5   -52.7   51
3   -7.67e+03  74.4   -57.1   51
4   -7.55e+03  -3.57   -19.5   52
5   -7.64e+03  -33.6   -64.1   51
6   -7.77e+03  -5.59   -19.9   51
7   -7.91e+03  -84.5   -6.21   50
8   -7.92e+03  -147   134   51
9   -7.69e+03  -140   73.3   52
10   -7.74e+03  -162   131   52
11   -7.83e+03  -151   198   50
12   -7.81e+03  -165   121   51
13   -7.65e+03  -168   171   51
14   -7.65e+03  -116   219   52
15   -7.73e+03  -94.6   151   52
16   -7.89e+03  -151   69.8   51
17   -7.8e+03  -155   39.9   51
18   -7.91e+03  -155   4.66   50
19   -7.78e+03  -217   18.4   51
20   -7.84e+03  -236   81.8   51
21   -7.83e+03  -117   90.4   51
22   -7.8e+03  -215   79.9   51
23   -7.75e+03  -250   43.8   51
24   -7.79e+03  -154   -11.9   51
25   -7.62e+03  20.3   -17.5   51
26   -7.64e+03  66.9   -121   51
27   -7.69e+03  43.5   -9.14   51
28   -7.85e+03  45.9   25.7   50
29   -7.79e+03  23.8   -22.3   51
30   -7.66e+03  77.9   -27.8   50
31   -7.63e+03  42.9   -7.55   51
32   -7.7e+03  34.9   -76.3   51
33   -7.67e+03  55.8   -133   51
34   -7.88e+03  46.6   -244   51
35   -7.77e+03  113   -158   51
36   -7.91e+03  60.8   -108   51
37   -7.95e+03  18   -72.8   52
38   -7.84e+03  -114   -103   51
39   -7.8e+03  -150   -133   51
40   -7.71e+03  -27.8   -144   51
41   -7.79e+03  -85.6   -211   51
42   -7.8e+03  -88   -185   51
43   -7.85e+03  -46.8   -235   50
44   -7.73e+03  -17.1   -286   51
45   -7.73e+03  -22.9   -297   52
46   -7.75e+03  -94.5   -317   51
47   -7.91e+03  -53.4   -327   51
48   -7.94e+03  -52.7   -322   50
49   -7.84e+03  -134   -267   51
50   -7.9e+03  -77.4   -182   52
51   -7.89e+03  1.96   -134   49
52   -7.82e+03  0.549   -96.5   51
53   -7.74e+03  -16.2   -113   51
54   -7.82e+03  -22.8   -156   51
55   -7.93e+03  -33.9   -138   50
56   -7.85e+03  -39.9   -233   51
57   -7.61e+03  11.3   -326   52
58   -7.71e+03  71.2   -337   52
59   -7.8e+03  -7.59   -319   51
60   -7.78e+03  21.3   -273   50
61   -7.8e+03  27.8   -225   52
62   -7.97e+03  22.2   -172   51
63   -7.99e+03  43.1   -262   49
64   -7.8e+03  26.8   -127   51
65   -7.96e+03  7.72   -185   51
66   -8e+03  -23.6   -273   50
67   -7.94e+03  37.1   -284   51
68   -7.96e+03  17.5   -364   50
69   -7.83e+03  -58.8   -307   50
70   -7.86e+03  -150   -219   50
71   -7.89e+03  -180   -254   50
72   -7.79e+03  -217   -291   52
73   -7.62e+03  -283   -286   51
74   -7.74e+03  -298   -359   51
75   -7.76e+03  -338   -366   51
76   -7.65e+03  -328   -404   52
77   -7.67e+03  -336   -455   51
78   -7.58e+03  -340   -467   51
79   -7.75e+03  -379   -479   52
80   -7.89e+03  -493   -454   51
81   -7.7e+03  -521   -530   51
82   -7.65e+03  -480   -486   51
83   -7.71e+03  -550   -379   50
84   -7.71e+03  -692   -345   51
85   -7.71e+03  -470   -297   51
86   -7.79e+03  -529   -293   51
87   -7.88e+03  -545   -233   51
88   -7.96e+03  -512   -227   51
89   -7.81e+03  -446   -184   50
90   -7.91e+03  -307   -112   50
91   -8.05e+03  -276   -113   50
92   -8.04e+03  -278   -170   50
93   -8e+03  -186   -143   50
94   -8.03e+03  -106   -74.4   51
95   -8.07e+03  -125   -110   51
96   -8.14e+03  -139   -201   50
97   -8.04e+03  -97   -239   51
98   -7.95e+03  -42   -292   50
99   -7.88e+03  -41.7   -303   51
100   -7.74e+03  -31.8   -230   50
101   -7.88e+03  -67.9   -204   51
102   -7.89e+03  -13.4   -160   51
103   -7.83e+03  -7.95   -201   52
104   -7.87e+03  -5.54   -152   51
105   -7.97e+03  60.5   -105   51
106   -7.81e+03  63.4   -119   51
107   -7.96e+03  118   -109   51
108   -7.93e+03  15.5   -209   51
109   -7.99e+03  0.0581   -193   50
110   -8.05e+03  -21.4   -89.1   49
111   -7.91e+03  -60   -60.9   50
112   -7.87e+03  -23.6   24.8   50
113   -7.85e+03  -79.5   131   51
114   -7.79e+03  -15.4   107   51
115   -7.96e+03  87.3   130   51
116   -7.87e+03  -46.4   142   50
117   -7.89e+03  39.4   110   51
118   -7.83e+03  -11.2   61.8   52
119   -7.91e+03  -45   201   50
120   -7.83e+03  7.84   200   50
121   -7.7e+03  -71.5   297   51
122   -7.6e+03  -153   294   51
123   -7.62e+03  -164   280   52
124   -7.53e+03  -150   311   51
125   -7.71e+03  -92.5   342   51
126   -7.65e+03  -70.4   276   52
127   -7.66e+03  -51.6   214   52
128   -7.77e+03  -32.4   114   50
129   -7.67e+03  -126   112   52
130   -7.7e+03  -125   58.6   52
131   -7.66e+03  -115   15.9   51
132   -7.74e+03  -140   24.9   51
133   -7.87e+03  -178   18.5   51
134   -7.86e+03  -145   73.2   51
135   -7.75e+03  -152   92.2   51
136   -7.89e+03  -147   222   51
137   -7.98e+03  -144   237   51
138   -8.02e+03  -148   308   50
139   -7.96e+03  -156   284   50
140   -7.87e+03  -121   272   50
141   -7.87e+03  -49.6   220   51
142   -7.97e+03  3.22   176   50
143   -8e+03  11.9   186   51
144   -8.05e+03  23.3   167   51
145   -8e+03  46.5   129   50
146   -7.92e+03  76.7   5.08   51
147   -7.82e+03  -7.72   115   51
148   -7.86e+03  -1.57   4.51   52
149   -7.75e+03  -1.94   11.1   51
150   -7.82e+03  22.2   47.8   51
