***************************************
*           Modello XY                *
*      Simulazione Monte Carlo        *
***************************************

Parametri simulativi:

Lato reticolo:           500
Temperatura:             1.5
Beta:                    0.667
J:                       1
Delta:                   3.2
Numero blocchi           10
Lunghezza simulazione:   1
Fase di termalizzazione: 1000



Numero mossa   Energia    Magnetizzazione X    Magnetizzazione Y    Acc. rate
1   -4.5e+05  278   2.37e+05   27
2   -4.11e+05  225   2.24e+05   30
3   -3.78e+05  175   2.12e+05   32
4   -3.52e+05  -211   2.01e+05   35
5   -3.29e+05  -261   1.91e+05   37
6   -3.12e+05  -549   1.82e+05   38
7   -2.97e+05  -753   1.73e+05   40
8   -2.83e+05  -454   1.65e+05   41
9   -2.73e+05  -745   1.57e+05   42
10   -2.64e+05  -832   1.5e+05   43
11   -2.57e+05  -827   1.44e+05   44
12   -2.49e+05  -261   1.37e+05   44
13   -2.43e+05  -436   1.31e+05   45
14   -2.38e+05  -631   1.25e+05   46
15   -2.34e+05  -698   1.2e+05   46
16   -2.3e+05  -490   1.15e+05   47
17   -2.27e+05  -408   1.11e+05   47
18   -2.23e+05  -521   1.06e+05   48
19   -2.2e+05  -546   1.03e+05   48
20   -2.18e+05  -325   9.89e+04   48
21   -2.17e+05  -1.15e+03   9.54e+04   48
22   -2.15e+05  -927   9.18e+04   49
23   -2.13e+05  -932   8.84e+04   49
24   -2.11e+05  -1.01e+03   8.54e+04   49
25   -2.1e+05  -1.75e+03   8.16e+04   49
26   -2.09e+05  -1.69e+03   7.86e+04   50
27   -2.08e+05  -1.18e+03   7.6e+04   49
28   -2.06e+05  -1.78e+03   7.31e+04   49
29   -2.05e+05  -1.56e+03   7.03e+04   50
30   -2.05e+05  -1.6e+03   6.76e+04   50
31   -2.04e+05  -1.27e+03   6.55e+04   50
32   -2.03e+05  -1.2e+03   6.29e+04   50
33   -2.04e+05  -633   6.1e+04   50
34   -2.02e+05  -145   5.91e+04   50
35   -2.02e+05  -540   5.67e+04   50
36   -2e+05  -197   5.52e+04   50
37   -2.01e+05  83.6   5.35e+04   50
38   -2e+05  -181   5.14e+04   50
39   -2e+05  41.3   4.93e+04   50
40   -1.99e+05  198   4.72e+04   51
41   -1.98e+05  407   4.53e+04   51
42   -1.98e+05  206   4.36e+04   51
