***************************************
*           Modello XY                *
*      Simulazione Monte Carlo        *
***************************************

Parametri simulativi:

Lato reticolo:           400
Temperatura:             1.5
Beta:                    0.667
J:                       1
Delta:                   3.2
Numero blocchi           1
Lunghezza simulazione:   1000
Fase di termalizzazione: -1



Numero mossa   Energia    Magnetizzazione X    Magnetizzazione Y    Acc. rate
1   -2.88e+05  154   1.51e+05   27
2   -2.62e+05  242   1.43e+05   30
3   -2.42e+05  428   1.36e+05   32
4   -2.25e+05  669   1.29e+05   35
5   -2.11e+05  511   1.22e+05   37
6   -1.99e+05  455   1.16e+05   38
7   -1.9e+05  304   1.11e+05   40
8   -1.82e+05  670   1.05e+05   41
9   -1.74e+05  550   1e+05   42
10   -1.69e+05  586   9.58e+04   43
11   -1.64e+05  618   9.2e+04   44
12   -1.6e+05  288   8.81e+04   44
13   -1.56e+05  253   8.39e+04   45
14   -1.52e+05  171   8.02e+04   46
15   -1.5e+05  448   7.73e+04   46
16   -1.47e+05  341   7.39e+04   47
17   -1.45e+05  341   7.07e+04   48
18   -1.42e+05  476   6.75e+04   48
19   -1.42e+05  518   6.49e+04   48
20   -1.4e+05  468   6.24e+04   48
21   -1.39e+05  280   6.01e+04   49
22   -1.37e+05  638   5.75e+04   49
23   -1.37e+05  323   5.57e+04   49
24   -1.35e+05  307   5.37e+04   49
25   -1.34e+05  -26.3   5.21e+04   49
26   -1.34e+05  -795   4.98e+04   49
27   -1.33e+05  -786   4.79e+04   49
28   -1.32e+05  -742   4.6e+04   50
29   -1.32e+05  -896   4.47e+04   50
30   -1.31e+05  -290   4.31e+04   50
31   -1.3e+05  -164   4.11e+04   50
32   -1.3e+05  -9.77   3.97e+04   50
33   -1.29e+05  -161   3.83e+04   50
34   -1.28e+05  -1.47   3.72e+04   50
35   -1.29e+05  405   3.56e+04   50
36   -1.28e+05  458   3.42e+04   50
37   -1.28e+05  195   3.3e+04   50
38   -1.28e+05  149   3.17e+04   50
39   -1.28e+05  -162   3.06e+04   51
40   -1.27e+05  -814   2.91e+04   50
41   -1.26e+05  -712   2.79e+04   51
42   -1.26e+05  -662   2.68e+04   51
43   -1.27e+05  -590   2.59e+04   51
44   -1.27e+05  -691   2.53e+04   51
45   -1.27e+05  -1.07e+03   2.45e+04   50
46   -1.28e+05  -820   2.37e+04   51
47   -1.27e+05  -920   2.31e+04   51
48   -1.27e+05  -937   2.22e+04   51
49   -1.27e+05  -562   2.13e+04   51
50   -1.27e+05  -632   2.06e+04   51
51   -1.26e+05  -677   1.98e+04   51
52   -1.26e+05  -808   1.95e+04   51
53   -1.26e+05  -931   1.87e+04   51
54   -1.26e+05  -1e+03   1.8e+04   51
55   -1.25e+05  -928   1.73e+04   51
56   -1.26e+05  -1.11e+03   1.67e+04   51
57   -1.25e+05  -1.18e+03   1.61e+04   51
58   -1.26e+05  -1.29e+03   1.56e+04   51
59   -1.26e+05  -1.12e+03   1.53e+04   51
60   -1.25e+05  -1.41e+03   1.53e+04   51
61   -1.26e+05  -1.06e+03   1.48e+04   51
62   -1.25e+05  -1.12e+03   1.43e+04   51
63   -1.25e+05  -1.19e+03   1.39e+04   51
64   -1.25e+05  -1.26e+03   1.36e+04   51
65   -1.24e+05  -1.25e+03   1.33e+04   51
66   -1.24e+05  -1.33e+03   1.27e+04   51
67   -1.25e+05  -1.08e+03   1.2e+04   51
68   -1.25e+05  -999   1.19e+04   51
69   -1.25e+05  -994   1.14e+04   51
70   -1.25e+05  -758   1.08e+04   51
71   -1.26e+05  -926   9.96e+03   51
72   -1.26e+05  -535   9.25e+03   51
73   -1.25e+05  -369   9.02e+03   51
74   -1.25e+05  -671   8.96e+03   51
75   -1.25e+05  -744   8.53e+03   51
76   -1.25e+05  -716   8.28e+03   51
77   -1.25e+05  -1.24e+03   7.85e+03   51
78   -1.25e+05  -1.06e+03   8.04e+03   51
79   -1.25e+05  -1.33e+03   7.9e+03   51
80   -1.26e+05  -1.25e+03   7.69e+03   51
81   -1.25e+05  -1.5e+03   7.9e+03   51
82   -1.25e+05  -1.32e+03   7.38e+03   51
83   -1.25e+05  -1.55e+03   7.14e+03   51
84   -1.26e+05  -1.45e+03   7.04e+03   51
85   -1.26e+05  -919   6.76e+03   51
86   -1.26e+05  -771   6.78e+03   51
87   -1.25e+05  -720   6.29e+03   51
88   -1.26e+05  -647   6.07e+03   51
89   -1.26e+05  -684   5.75e+03   51
90   -1.26e+05  -703   5.47e+03   51
91   -1.25e+05  -526   5.32e+03   51
92   -1.26e+05  -69.7   4.54e+03   51
93   -1.25e+05  -45.8   4.09e+03   51
94   -1.25e+05  -169   3.94e+03   51
95   -1.24e+05  -238   3.72e+03   51
96   -1.24e+05  -377   3.55e+03   51
97   -1.24e+05  -17.2   3.53e+03   51
98   -1.25e+05  -256   3.48e+03   51
99   -1.25e+05  -264   3.02e+03   51
100   -1.25e+05  -73.9   2.64e+03   51
101   -1.25e+05  -251   2.29e+03   51
102   -1.24e+05  -296   1.73e+03   51
103   -1.25e+05  -260   2.02e+03   51
104   -1.25e+05  -122   2.21e+03   51
105   -1.25e+05  -373   1.96e+03   51
106   -1.25e+05  -703   1.63e+03   51
107   -1.25e+05  -1.04e+03   1.74e+03   51
108   -1.25e+05  -1e+03   1.64e+03   51
109   -1.24e+05  -572   1.52e+03   51
110   -1.24e+05  -371   1.33e+03   51
111   -1.24e+05  -113   1.71e+03   51
112   -1.24e+05  -291   1.79e+03   51
113   -1.25e+05  -410   1.47e+03   51
114   -1.25e+05  -629   1.42e+03   51
115   -1.25e+05  -981   1.58e+03   51
116   -1.25e+05  -805   1.6e+03   51
117   -1.24e+05  -725   1.1e+03   51
118   -1.25e+05  -609   1.24e+03   51
119   -1.25e+05  -679   1.56e+03   51
120   -1.25e+05  -766   1.37e+03   51
121   -1.24e+05  -482   1.31e+03   51
122   -1.25e+05  -286   1.55e+03   51
123   -1.25e+05  73.8   1.13e+03   51
124   -1.25e+05  45   1.48e+03   51
125   -1.25e+05  315   1.4e+03   51
126   -1.26e+05  507   1.74e+03   51
127   -1.26e+05  410   1.79e+03   51
128   -1.26e+05  356   1.81e+03   51
129   -1.26e+05  555   1.44e+03   51
130   -1.25e+05  239   1.75e+03   51
131   -1.25e+05  671   1.55e+03   51
132   -1.25e+05  1.05e+03   1.69e+03   51
133   -1.25e+05  1.34e+03   1.63e+03   51
134   -1.25e+05  766   1.29e+03   51
135   -1.24e+05  683   1.34e+03   51
136   -1.24e+05  1.11e+03   1.2e+03   51
137   -1.24e+05  1.11e+03   866   51
138   -1.24e+05  1.02e+03   825   51
139   -1.23e+05  1.12e+03   715   51
140   -1.23e+05  1.18e+03   448   51
141   -1.24e+05  1.26e+03   412   51
142   -1.24e+05  1.46e+03   363   51
143   -1.25e+05  1.65e+03   -70.3   51
144   -1.24e+05  1.52e+03   -14.8   51
145   -1.24e+05  1.27e+03   -154   51
146   -1.25e+05  1.17e+03   -504   51
147   -1.25e+05  1.22e+03   -318   51
148   -1.25e+05  1.4e+03   -126   51
149   -1.24e+05  904   -135   51
150   -1.24e+05  926   -2.89   51
151   -1.24e+05  981   351   51
152   -1.24e+05  971   348   51
153   -1.24e+05  1.16e+03   717   51
154   -1.24e+05  1.37e+03   933   51
155   -1.24e+05  1.08e+03   1.14e+03   51
156   -1.24e+05  895   1.3e+03   51
157   -1.25e+05  1.28e+03   1.13e+03   51
158   -1.25e+05  1.71e+03   958   51
159   -1.25e+05  2.06e+03   823   51
160   -1.25e+05  2.17e+03   957   51
161   -1.24e+05  1.43e+03   928   51
162   -1.24e+05  1.54e+03   997   51
163   -1.25e+05  1.64e+03   704   51
164   -1.24e+05  1.59e+03   334   51
165   -1.25e+05  1.49e+03   436   51
166   -1.25e+05  1.16e+03   661   51
167   -1.25e+05  841   239   51
168   -1.25e+05  110   165   51
169   -1.24e+05  -4.94   486   51
170   -1.24e+05  161   196   51
171   -1.24e+05  70   137   51
172   -1.25e+05  -49.9   416   51
173   -1.24e+05  37.3   844   51
174   -1.25e+05  153   767   51
175   -1.24e+05  347   508   51
176   -1.24e+05  430   613   51
177   -1.25e+05  718   595   51
178   -1.24e+05  1.11e+03   583   51
