0.00031768 0.00031648 0.00031763 0.00031811
0.00032009 0.00032044 0.00032183 0.00032150
0.00032170 0.00032306 0.00032306 0.00032151
0.00032462 0.00032556 0.00032567 0.00032442
0.00032471 0.00032361 0.00033184 0.00032387
0.00031984 0.00032401 0.00033115 0.00031846
0.00032169 0.00032005 0.00032711 0.00031865
0.00032300 0.00031745 0.00033644 0.00032363
0.00031768 0.00032241 0.00032975 0.00032319
0.00031756 0.00032251 0.00033193 0.00031985
0.00032545 0.00032272 0.00032588 0.00032566
0.00031434 0.00032828 0.00032055 0.00032172
0.00032686 0.00031414 0.00032328 0.00031708
0.00033466 0.00032478 0.00032445 0.00031660
0.00032570 0.00032354 0.00032340 0.00032681
0.00032815 0.00031441 0.00032586 0.00032592
0.00032086 0.00032071 0.00031422 0.00032184
0.00031954 0.00032849 0.00031585 0.00031902
0.00032313 0.00031905 0.00032183 0.00033020
0.00031891 0.00033084 0.00032420 0.00032762
0.00033050 0.00032218 0.00031099 0.00031750
0.00033414 0.00032619 0.00031805 0.00032875
0.00033025 0.00033861 0.00031980 0.00031441
0.00032159 0.00033356 0.00031622 0.00033082
0.00032543 0.00032594 0.00032846 0.00031811
0.00033693 0.00032227 0.00032447 0.00031555
0.00032471 0.00033258 0.00031109 0.00032074
0.00034584 0.00032912 0.00031648 0.00032611
0.00033541 0.00033031 0.00031653 0.00032015
0.00032495 0.00033042 0.00032324 0.00032042
0.00033041 0.00033243 0.00031546 0.00032298
0.00033199 0.00032519 0.00031036 0.00030961
0.00032014 0.00032324 0.00031460 0.00032770
0.00032453 0.00031773 0.00030340 0.00031461
0.00034722 0.00033442 0.00030863 0.00032463
0.00031590 0.00033310 0.00029496 0.00030968
0.00032304 0.00031610 0.00031362 0.00031816
0.00030612 0.00032459 0.00031024 0.00033958
0.00032117 0.00031955 0.00032026 0.00031026
0.00032681 0.00033162 0.00030516 0.00031467
0.00032273 0.00032082 0.00030922 0.00033311
0.00033489 0.00031242 0.00030451 0.00032385
0.00033493 0.00031775 0.00030337 0.00033007
0.00033249 0.00031356 0.00030607 0.00032762
0.00034111 0.00033191 0.00029760 0.00032811
0.00033359 0.00034311 0.00032127 0.00032527
0.00031374 0.00033741 0.00029265 0.00032203
0.00031832 0.00033182 0.00029628 0.00032808
0.00032260 0.00031745 0.00030610 0.00033966
0.00032965 0.00033048 0.00031075 0.00031805
0.00031814 0.00031053 0.00032541 0.00032520
0.00033958 0.00032763 0.00030333 0.00030558
0.00032809 0.00031150 0.00031858 0.00032254
